,contradiction,label_proportion,majority_labels,majority_levels,pair,top_labels,top_levels
606,False,0.9,rare-unusual-variability_limited-variability_open,few-some,made_of_wood-wheel,rare,few
607,False,0.6,creative-impossible,creative-few,fly-sharpie,creative-impossible,creative-few
608,False,0.8888888888888888,afforded_usual-implied_category-typical_of_concept,all,lay_eggs-charadrius,implied_category,all
609,False,1.0,affording_activity-typical_of_concept-variability_limited,all-some,yellow-beer,variability_limited,some
610,False,1.0,affording_activity-implied_category-typical_of_concept-variability_limited,all-some,sweet-cherry,implied_category-variability_limited,all-some
611,False,1.0,creative-impossible,creative-few,fly-deer,impossible,few
612,False,0.8,variability_limited-variability_open,some,square-button,variability_open,some
613,False,0.8888888888888888,typical_of_concept-variability_limited,all-some,black-cockroach,variability_limited,some
614,False,0.7,creative-unusual-variability_limited,creative-few-some,wheels-garage,creative,creative
615,False,0.9,rare-unusual-variability_open,few-some,hot-soot,variability_open,some
616,False,0.7,rare-unusual,few,yellow-alligator,unusual,few
617,False,0.8,affording_activity-implied_category-typical_of_concept,all,dangerous-harpoon,affording_activity-implied_category,all
618,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,hot-burner,affording_activity-typical_of_concept,all
619,False,0.6,variability_limited,some,sweet-fenugreek,variability_limited,some
620,False,1.0,variability_open,some,black-bird,variability_open,some
621,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_limited,all-some,made_of_wood-harp,variability_limited,some
622,False,0.7,impossible,few,fly-jade,impossible,few
623,False,1.0,creative-impossible,creative-few,lay_eggs-moose,impossible,few
624,False,0.7,rare-unusual,few,yellow-herb,rare-unusual,few
625,False,1.0,impossible,few,lay_eggs-cow,impossible,few
626,False,1.0,afforded_usual-implied_category-typical_of_concept-typical_of_property,all,fly-owl,typical_of_concept,all
627,False,0.7,rare-variability_limited,few-some,made_of_wood-pulley,variability_limited,some
628,False,0.6,unusual-variability_open,few-some,hot-chocolate,unusual-variability_open,few-some
629,False,1.0,implied_category-variability_limited,all-some,square-photocopier,variability_limited,some
630,False,0.6,rare-unusual,few,sweet-pip,rare-unusual,few
631,False,0.7,rare-unusual,few,black-peacock,rare-unusual,few
632,False,0.8,rare-unusual,few,black-corn,rare,few
633,False,0.8,impossible,few,square-orange,impossible,few
634,False,0.7,rare-unusual-variability_open,few-some,hot-jar,unusual-variability_open,few-some
635,False,0.8,variability_limited,some,sweet-walnut,variability_limited,some
636,False,1.0,creative-impossible,creative-few,fly-silverback,impossible,few
637,False,1.0,afforded_usual-implied_category-typical_of_concept-typical_of_property,all,lay_eggs-pintail,afforded_usual-implied_category-typical_of_concept,all
638,False,0.8,implied_category-rare-unusual-variability_open,all-few-some,dangerous-mattock,unusual-variability_open,few-some
639,False,0.8,variability_limited-variability_open,some,square-foyer,variability_limited,some
640,False,0.7,creative-rare-unusual,creative-few,sweet-vinaigrette,creative-rare-unusual,creative-few
641,False,0.8,creative-rare-unusual,creative-few,hot-vinyl,unusual,few
642,False,0.7,creative-impossible-unusual,creative-few,fly-emu,creative-impossible,creative-few
643,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,dangerous-snake,variability_open,some
644,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property,all,wheels-unicycle,affording_activity-implied_category,all
645,False,0.9,afforded_usual-implied_category,all,lay_eggs-motacilla,implied_category,all
646,False,0.7,rare-unusual,few,black-bottle,rare-unusual,few
647,False,0.9,creative-rare-unusual,creative-few,made_of_wood-gun,rare-unusual,few
648,False,0.9,affording_activity-implied_category-typical_of_concept-variability_limited-variability_open,all-some,made_of_wood-houseboat,variability_limited,some
649,False,1.0,affording_activity-implied_category-typical_of_concept-variability_limited,all-some,sweet-mangosteen,implied_category,all
650,False,1.0,implied_category-typical_of_concept-variability_limited,all-some,black-raisin,variability_limited,some
651,False,0.9,afforded_usual-implied_category-typical_of_concept,all,lay_eggs-strigidae,afforded_usual-implied_category,all
652,False,0.8,variability_open,some,hot-bread,variability_open,some
653,False,0.6,rare,few,yellow-millipede,rare,few
654,False,0.8,implied_category-variability_limited-variability_open,all-some,square-workstation,variability_limited-variability_open,some
655,False,0.9,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_limited,all-some,dangerous-gunman,implied_category,all
656,False,0.8,afforded_usual-implied_category-typical_of_concept,all,fly-pheasant,implied_category,all
657,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_limited,all-some,black-night,implied_category,all
658,False,0.6,rare,few,made_of_wood-ferrule,rare,few
659,False,0.8,unusual-variability_limited,few-some,sweet-spinach,unusual,few
660,False,0.8,rare-unusual,few,yellow-jade,unusual,few
661,False,0.9,affording_activity-typical_of_concept-variability_limited-variability_open,all-some,hot-flatbread,variability_open,some
662,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property,all,wheels-bicycle,affording_activity-implied_category,all
663,False,0.8,impossible-rare-unusual,few,dangerous-typhlopidae,unusual,few
664,False,0.7,typical_of_concept-variability_limited,all-some,made_of_wood-bridge,variability_limited,some
665,False,0.8,implied_category-typical_of_concept-variability_limited,all-some,square-dumbwaiter,typical_of_concept,all
666,False,0.9,creative-impossible,creative-few,fly-scull,impossible,few
667,False,0.9,rare-unusual-variability_open,few-some,dangerous-ointment,unusual,few
668,False,0.9,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_limited,all-some,sweet-nectarine,affording_activity-implied_category-typical_of_concept-variability_limited,all-some
669,False,0.9,rare-unusual,few,hot-cheesecloth,unusual,few
670,False,0.9,creative-rare-unusual,creative-few,black-apple,unusual,few
671,False,0.6,impossible,few,lay_eggs-mole,impossible,few
672,False,0.9,typical_of_concept-variability_limited,all-some,sweet-corn,variability_limited,some
673,False,1.0,afforded_usual-implied_category-typical_of_concept-typical_of_property,all,fly-autogyro,afforded_usual-implied_category,all
674,False,1.0,afforded_usual-implied_category-typical_of_concept,all,lay_eggs-apodidae,implied_category,all
675,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_limited,all-some,made_of_wood-plywood,typical_of_concept,all
676,False,0.7,affording_activity-typical_of_concept,all,wheels-chassis,affording_activity-typical_of_concept,all
677,False,0.8,rare-unusual,few,hot-toilet,rare-unusual,few
678,False,1.0,rare-unusual,few,square-barrel,unusual,few
679,False,0.8,rare-unusual,few,yellow-cactus,rare-unusual,few
680,False,0.9,rare-unusual,few,black-combretum,unusual,few
681,False,0.7272727272727273,variability_open,some,black-market,variability_open,some
682,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property,all,dangerous-malaria,implied_category-typical_of_concept,all
683,False,1.0,affording_activity-implied_category-typical_of_concept-variability_limited,all-some,sweet-almond,variability_limited,some
684,False,0.5384615384615384,unusual,few,yellow-cream,unusual,few
685,False,0.9090909090909091,afforded_usual-implied_category-typical_of_concept,all,fly-wren,afforded_usual-implied_category,all
686,False,0.9166666666666666,implied_category-typical_of_concept-variability_limited,all-some,made_of_wood-outrigger,variability_limited,some
687,False,0.8181818181818182,creative-rare-unusual-variability_open,creative-few-some,hot-winter,rare,few
688,False,1.0,typical_of_concept-variability_limited,all-some,square-bookshelf,variability_limited,some
689,False,0.7272727272727273,impossible,few,lay_eggs-stag,impossible,few
690,False,1.0,creative-rare-unusual,creative-few,dangerous-bucket,unusual,few
691,False,0.8,creative-impossible-rare-unusual,creative-few,sweet-sorrel,unusual,few
692,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,hot-oven,affording_activity-typical_of_concept-typical_of_property,all
693,False,0.9,creative-impossible,creative-few,lay_eggs-bonobo,impossible,few
694,False,0.7,rare-unusual,few,wheels-sleigh,unusual,few
695,False,0.7,affording_activity-typical_of_concept,all,square-floppy,affording_activity-typical_of_concept,all
696,False,0.4,,,yellow-peanut,creative-unusual,creative-few
697,False,0.5,,,fly-bunting,creative,creative
698,False,1.0,variability_limited,some,black-sapsucker,variability_limited,some
699,False,0.6666666666666666,impossible,few,made_of_wood-forepaw,impossible,few
700,False,0.8888888888888888,typical_of_concept-variability_limited-variability_open,all-some,square-tray,variability_open,some
701,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_limited-variability_open,all-some,hot-kiln,affording_activity,all
702,False,0.8888888888888888,rare-unusual,few,dangerous-aspirin,rare-unusual,few
703,False,1.0,affording_activity-implied_category-typical_of_concept-variability_limited,all-some,sweet-pomegranate,variability_limited,some
704,False,0.1111111111111111,,,yellow-candy,rare-unusual,few
705,False,0.6666666666666666,rare-variability_limited,few-some,black-crocodile,rare-variability_limited,few-some
706,False,0.6666666666666666,creative-impossible,creative-few,fly-sloop,impossible,few
707,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property,all,hot-lava,typical_of_concept,all
708,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property,all,dangerous-grenade,affording_activity,all
709,False,0.7777777777777778,impossible,few,fly-lizardfish,impossible,few
710,False,0.7777777777777778,rare-unusual-variability_limited,few-some,black-rhino,variability_limited,some
711,False,0.5555555555555556,impossible-unusual,few,made_of_wood-strap,impossible-unusual,few
712,False,0.5555555555555556,creative,creative,sweet-mussel,creative,creative
713,False,0.8888888888888888,implied_category-variability_limited-variability_open,all-some,square-playroom,variability_limited-variability_open,some
714,False,1.0,affording_activity-implied_category-typical_of_concept-variability_limited,all-some,sweet-loquat,affording_activity-typical_of_concept,all
715,False,1.0,implied_category-typical_of_concept-typical_of_property-variability_limited,all-some,yellow-lemonade,typical_of_concept,all
716,False,0.5,,,dangerous-bit,creative-rare-unusual,creative-few
717,False,0.8,rare-unusual,few,made_of_wood-eyelet,unusual,few
718,False,1.0,affording_activity-variability_open,all-some,hot-tortilla,variability_open,some
719,False,0.5,,,wheels-stanhope,affording_activity-typical_of_concept,all
720,False,0.8,implied_category-typical_of_concept-variability_limited-variability_open,all-some,square-luggage,typical_of_concept-variability_limited,all-some
721,False,0.7,implied_category,all,lay_eggs-flounder,implied_category,all
722,False,0.8,variability_limited,some,made_of_wood-centreboard,variability_limited,some
723,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,hot-boiler,typical_of_concept,all
724,False,0.8,rare-unusual,few,wheels-ship,unusual,few
725,False,0.9,affording_activity-variability_limited,all-some,sweet-soursop,variability_limited,some
726,False,0.8,impossible,few,lay_eggs-painter,impossible,few
727,False,1.0,impossible,few,fly-minesweeper,impossible,few
728,False,0.7,impossible-rare-unusual,few,black-lime,rare-unusual,few
729,False,0.7,creative-impossible-unusual,creative-few,yellow-night,creative-impossible-unusual,creative-few
730,False,0.7,typical_of_concept-variability_limited,all-some,square-doorbell,variability_limited,some
731,False,0.3333333333333333,,,yellow-pumpkin,rare-unusual,few
732,False,1.0,creative-impossible,creative-few,fly-tiger,impossible,few
733,False,0.6666666666666666,impossible-rare-unusual,few,made_of_wood-chimney,unusual,few
734,False,1.0,affording_activity-implied_category-typical_of_concept,all,wheels-backhoe,implied_category,all
735,False,0.8888888888888888,implied_category-variability_limited,all-some,sweet-carrot,variability_limited,some
736,False,0.7777777777777778,creative-rare-unusual,creative-few,dangerous-gutter,unusual,few
737,False,1.0,afforded_usual-implied_category-typical_of_concept-typical_of_property,all,lay_eggs-tortoise,implied_category,all
738,False,0.8888888888888888,typical_of_concept-variability_limited,all-some,square-typewriter,variability_limited,some
739,False,0.7777777777777778,rare-unusual-variability_limited,few-some,sweet-zucchini,unusual,few
740,False,1.0,impossible,few,fly-plaice,impossible,few
741,False,0.8888888888888888,creative-impossible,creative-few,square-wheel,impossible,few
742,False,1.0,afforded_usual-implied_category-typical_of_concept,all,lay_eggs-psittacula,afforded_usual,all
743,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property,all,wheels-rickshaw,affording_activity,all
744,False,0.5555555555555556,rare,few,yellow-pawpaw,rare,few
745,False,0.5555555555555556,impossible,few,made_of_wood-microtome,impossible,few
746,False,0.7777777777777778,rare-unusual-variability_open,few-some,black-pansy,rare-unusual,few
747,False,0.7,rare-unusual-variability_limited,few-some,made_of_wood-kickstand,rare-unusual-variability_limited,few-some
748,False,0.8,variability_open,some,black-hose,variability_open,some
749,False,1.0,afforded_usual-implied_category-typical_of_concept-typical_of_property,all,fly-icteridae,afforded_usual-implied_category-typical_of_concept,all
750,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_limited,all-some,dangerous-sword,implied_category,all
751,False,0.9,affording_activity-implied_category,all,wheels-snowplow,implied_category,all
752,False,0.8,typical_of_concept-variability_limited-variability_open,all-some,square-parlor,variability_limited,some
753,False,0.7,afforded_unusual-afforded_usual-implied_category,all,lay_eggs-bass,afforded_usual-implied_category,all
754,False,0.8,creative-unusual,creative-few,sweet-oyster,unusual,few
755,False,0.8,variability_limited,some,square-kitchenette,variability_limited,some
756,False,0.9,impossible,few,fly-gnu,impossible,few
757,False,0.8,variability_limited,some,made_of_wood-clock,variability_limited,some
758,False,0.8,rare-unusual,few,sweet-pepperoni,unusual,few
759,False,1.0,afforded_usual-implied_category-typical_of_concept,all,lay_eggs-fringillidae,implied_category,all
760,False,0.9,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,dangerous-thief,implied_category-typical_of_concept-variability_open,all-some
761,False,0.6,typical_of_concept,all,yellow-crane,typical_of_concept,all
762,False,0.9,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,hot-spiciness,affording_activity-implied_category-typical_of_concept-typical_of_property,all
763,False,0.7777777777777778,rare-unusual-variability_limited,few-some,sweet-fry,rare-unusual,few
764,False,0.8888888888888888,rare-unusual-variability_limited,few-some,made_of_wood-sword,rare-unusual,few
765,False,0.5555555555555556,impossible-rare-unusual,few,black-dogbane,impossible-rare-unusual,few
766,False,0.7777777777777778,creative-rare-unusual-variability_open,creative-few-some,dangerous-flack,unusual,few
767,False,0.6666666666666666,variability_limited-variability_open,some,square-hardware,variability_limited-variability_open,some
768,False,0.7777777777777778,impossible,few,lay_eggs-cock,impossible,few
769,False,0.8888888888888888,creative-impossible,creative-few,fly-giraffe,impossible,few
770,False,1.0,affording_activity-implied_category-typical_of_concept,all,wheels-limousine,affording_activity-implied_category,all
771,False,0.8,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_limited,all-some,black-magpie,implied_category-variability_limited,all-some
772,False,1.0,affording_activity-implied_category-typical_of_concept-variability_open,all-some,hot-casserole,typical_of_concept,all
773,False,1.0,creative-impossible,creative-few,square-planet,impossible,few
774,False,1.0,creative-unusual,creative-few,made_of_wood-cushion,creative,creative
775,False,0.7,creative-impossible,creative-few,fly-junk,impossible,few
776,False,0.9,affording_activity-implied_category-typical_of_concept,all,dangerous-saxitoxin,affording_activity-implied_category,all
777,False,0.9,creative-impossible,creative-few,lay_eggs-coypu,impossible,few
778,False,1.0,typical_of_concept-variability_limited,all-some,black-cow,variability_limited,some
779,False,1.0,affording_activity-implied_category-variability_limited,all-some,sweet-coconut,variability_limited,some
780,False,0.8888888888888888,creative-impossible,creative-few,fly-barnacle,impossible,few
781,False,0.8888888888888888,variability_limited-variability_open,some,square-suite,variability_limited,some
782,False,1.0,affording_activity-implied_category-typical_of_concept-variability_limited,all-some,made_of_wood-cello,implied_category,all
783,False,0.7777777777777778,impossible,few,lay_eggs-world,impossible,few
784,False,0.8888888888888888,rare-unusual,few,yellow-dog,unusual,few
785,False,0.5555555555555556,implied_category,all,wheels-underframe,implied_category,all
786,False,0.8888888888888888,creative-impossible,creative-few,fly-poacher,impossible,few
787,False,1.0,affording_activity-implied_category-typical_of_concept-variability_limited,all-some,made_of_wood-fipple,variability_limited,some
788,False,0.7777777777777778,creative-unusual,creative-few,yellow-miner,creative,creative
789,False,0.6666666666666666,rare-unusual,few,sweet-butter,rare-unusual,few
790,False,0.7777777777777778,rare-unusual,few,black-cider,unusual,few
791,False,0.7777777777777778,rare-unusual,few,wheels-vessel,rare-unusual,few
792,False,1.0,affording_activity-typical_of_concept-typical_of_property-variability_open,all-some,hot-dish,typical_of_concept-variability_open,all-some
793,False,0.6666666666666666,variability_open,some,square-cafeteria,variability_open,some
794,False,1.0,creative-impossible,creative-few,lay_eggs-equine,impossible,few
795,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,hot-heater,affording_activity,all
796,False,0.7777777777777778,creative-impossible,creative-few,fly-ounce,impossible,few
797,False,0.8888888888888888,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,dangerous-revolver,affording_activity-typical_of_concept,all
798,False,0.7777777777777778,typical_of_concept-variability_limited-variability_open,all-some,sweet-tea,variability_limited,some
799,False,0.8888888888888888,creative-rare-unusual-variability_limited,creative-few-some,black-lion,unusual,few
800,False,0.8888888888888888,creative-impossible,creative-few,lay_eggs-human,impossible,few
801,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property,all,wheels-pram,affording_activity-implied_category,all
802,False,0.8888888888888888,variability_open,some,dangerous-plot,variability_open,some
803,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property,all,wheels-truck,affording_activity,all
804,False,0.8888888888888888,rare-unusual-variability_limited,few-some,black-fox,unusual,few
805,False,0.8888888888888888,impossible,few,lay_eggs-torpedo,impossible,few
806,False,0.7,creative-rare-unusual-variability_limited,creative-few-some,sweet-olive,unusual,few
807,False,0.8888888888888888,creative-impossible,creative-few,fly-lion,impossible,few
808,False,1.0,rare-unusual,few,yellow-crassula,unusual,few
809,False,0.7777777777777778,implied_category-variability_limited-variability_open,all-some,square-restroom,variability_limited,some
810,False,0.7,unusual,few,yellow-peacock,unusual,few
811,False,0.6,rare-variability_open,few-some,square-bookmark,rare-variability_open,few-some
812,False,0.9,impossible,few,fly-groundhog,impossible,few
813,False,0.9,variability_limited,some,sweet-pumpkin,variability_limited,some
814,False,0.8,rare-unusual-variability_limited,few-some,black-acaridae,variability_limited,some
815,False,1.0,affording_activity-implied_category-typical_of_concept-variability_limited,all-some,made_of_wood-soffit,variability_limited,some
816,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,dangerous-mafioso,affording_activity-implied_category-typical_of_concept,all
817,False,1.0,affording_activity-implied_category-typical_of_concept-typical_of_property-variability_open,all-some,hot-sauna,affording_activity-typical_of_concept,all
