_unit_id,_id,_worker_id,_started_at,_created_at,description,relation,concept,property,answer
864d035a-bf0d-486a-99e2-a33c17774531,66989,5e820c95a7dfb990e185a7c8,2010-01-01 16:43:02,2010-01-01 16:46:21,"Usually, (a/an) vanilla is not red, but there could be a highly unusual situation in which (a/an) vanilla is red.",unusual,vanilla,red,true
81cfacb1-6c78-426b-ae57-51bfdf4660d6,66990,5b4a24699c57d40001e26754,2010-01-01 17:07:09,2010-01-01 16:46:22,You can find (a/an) paint which can roll/be used for rolling. This distinguishes a certain type of paint from others. ,variability_limited,paint,roll,true
caffae1d-93f5-4be3-a94d-0aa9ead026ee,66991,5e820c95a7dfb990e185a7c8,2010-01-01 16:50:21,2010-01-01 16:46:26,You can find (a/an) tub which can roll/be used for rolling. This is not what it usually does or is used for. ,afforded_unusual,tub,roll,true
be23ea60-651d-11ea-824c-acde48001122,66993,5d1fa8c8cde8e900013abed6,2010-01-01 16:49:29,2010-01-01 16:46:27,"Usually, (a/an) nozzle cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) nozzle can roll.",unusual,nozzle,roll,true
8210f8a6-33b7-49a0-ab54-9c0ba31174ae,66995,5b4a24699c57d40001e26754,2010-01-01 16:45:09,2010-01-01 16:46:28,I know that being red is necessary for many things (a/an) cucurbit does or is used for. ,affording_activity,cucurbit,red,false
41bf1eb0-f186-4628-b4d4-398b2b481f6f,66999,5e86116068b86421a020e345,2010-01-01 16:51:45,2010-01-01 16:46:29,I know that (a/an) vanilla is red as most or all other things similar to (a/an) vanilla are red. ,implied_category,vanilla,red,false
00613d00-7d63-4b36-8f89-899841072e03,66996,5e820c95a7dfb990e185a7c8,2010-01-01 16:43:52,2010-01-01 16:46:29,I think it is impossible for (a/an) tub to roll/be used for rolling.,impossible,tub,roll,false
test1,66997,5c5bc756c2a9020001bf4cbb,2010-01-01 16:41:39,2010-01-01 16:46:29,"""Yellow"" is one of the first things which come to mind when I hear ""canary"". ",test_true,_test1,_test1,true
93ef92ec-05e3-40ed-b035-5ac69e66c8b2,67001,5d1fa8c8cde8e900013abed6,2010-01-01 16:49:59,2010-01-01 16:46:33,"I could say ``(a/an) cucurbit is red"", but I would most certainly not mean it literally.",creative,cucurbit,red,true
05671314-abf5-4dfb-a53c-245f6c160471,67003,5c5bc756c2a9020001bf4cbb,2010-01-01 16:44:34,2010-01-01 16:46:34,"I think (a/an) cucurbit can be red, but this is rare or uncommon",rare,cucurbit,red,false
b451bbf5-8a23-4933-84c2-ccb4a930849d,67004,5e820c95a7dfb990e185a7c8,2010-01-01 17:09:34,2010-01-01 16:46:35,I know that (a/an) corncob is red as most or all other things similar to (a/an) corncob are red. ,implied_category,corncob,red,false
a6a3dfd0-f28d-47e8-b323-aa66c2935c38,67007,5b4a24699c57d40001e26754,2010-01-01 16:45:52,2010-01-01 16:46:38,I think it is impossible for (a/an) corncob to be red.,impossible,corncob,red,true
3d064e85-8eca-492b-9a8d-77b873ca201b,67006,5c5bc756c2a9020001bf4cbb,2010-01-01 16:47:53,2010-01-01 16:46:38,``Round'' is one for the first things which come to mind when I hear ``egg''.,typical_of_concept,egg,round,false
abbcc30c-e97f-4f9b-ba6b-8a7b0582ec71,67008,5e820c95a7dfb990e185a7c8,2010-01-01 16:46:56,2010-01-01 16:46:39,``Red'' is one for the first things which come to mind when I hear ``cucurbit''.,typical_of_concept,cucurbit,red,false
2aa7e9b1-3f36-4206-bff4-764f54c5fcd6,67009,5e82522c7cf52897774abfe3,2010-01-01 16:44:56,2010-01-01 16:46:41,"I think there is a tub  which can roll/be used for rolling, but this is rare or uncommon.",rare,tub,roll,true
1fcec1fa-99cd-4b33-936d-4c4026a64a40,67011,5d1fa8c8cde8e900013abed6,2010-01-01 16:47:39,2010-01-01 16:46:42,You can find (a/an) vanilla which is red. Red is one of many possible colors (a/an) vanilla can have. The range of colors is almost ulimited. ,variability_open,vanilla,red,true
29bbb966-ee38-4e27-8b8d-fe3d73d0590a,67010,5b4a24699c57d40001e26754,2010-01-01 16:41:57,2010-01-01 16:46:42,``Vanilla'' is one of the first things which come to mind when I hear ``red''. ,typical_of_property,vanilla,red,false
a6a3dfd0-f28d-47e8-b323-aa66c2935c38,67014,5e820c95a7dfb990e185a7c8,2010-01-01 16:42:16,2010-01-01 16:46:43,I think it is impossible for (a/an) corncob to be red.,impossible,corncob,red,true
05671314-abf5-4dfb-a53c-245f6c160471,67015,5e82522c7cf52897774abfe3,2010-01-01 16:45:26,2010-01-01 16:46:44,"I think (a/an) cucurbit can be red, but this is rare or uncommon",rare,cucurbit,red,true
6c782ebd-2326-4f65-9486-462a3ba136d9,67016,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:57:44,2010-01-01 16:46:45,You can find (a/an) cucurbit which is red. Red is one of many possible colors (a/an) cucurbit can have. The range of colors is almost ulimited. ,variability_open,cucurbit,red,true
eae82291-2be4-49eb-9465-3c999da16b85,67017,5e82522c7cf52897774abfe3,2010-01-01 16:47:02,2010-01-01 16:46:46,``Roll'' is one for the first things which come to mind when I hear ``nozzle''.,typical_of_concept,nozzle,roll,false
05671314-abf5-4dfb-a53c-245f6c160471,67020,5d1fa8c8cde8e900013abed6,2010-01-01 16:54:18,2010-01-01 16:46:48,"I think (a/an) cucurbit can be red, but this is rare or uncommon",rare,cucurbit,red,false
fa616ab9-ff83-4323-b5b7-c7ececd2d5e7,67019,5c5bc756c2a9020001bf4cbb,2010-01-01 16:50:40,2010-01-01 16:46:48,I know that all or most paint(s) roll regularly or are used for rolling regularly. ,afforded_usual,paint,roll,false
b451bbf5-8a23-4933-84c2-ccb4a930849d,67022,5b4a24699c57d40001e26754,2010-01-01 16:45:38,2010-01-01 16:46:51,I know that (a/an) corncob is red as most or all other things similar to (a/an) corncob are red. ,implied_category,corncob,red,false
41bf1eb0-f186-4628-b4d4-398b2b481f6f,67021,5e820c95a7dfb990e185a7c8,2010-01-01 16:46:55,2010-01-01 16:46:51,I know that (a/an) vanilla is red as most or all other things similar to (a/an) vanilla are red. ,implied_category,vanilla,red,false
58b805a2-574c-4faf-97df-bf5f549a2a0d,67025,5c5bc756c2a9020001bf4cbb,2010-01-01 16:41:13,2010-01-01 16:46:51,I think it is impossible for (a/an) vanilla to be red.,impossible,vanilla,red,false
b1bb156a-eb75-4ef1-a2d3-6e6407d04c7f,67023,5e82522c7cf52897774abfe3,2010-01-01 16:50:24,2010-01-01 16:46:51,I know that all or most tub(s) roll regularly or are used for rolling regularly. ,afforded_usual,tub,roll,false
4ac87e43-db4b-4ad1-b587-c9c43197509f,67028,5e86116068b86421a020e345,2010-01-01 16:48:41,2010-01-01 16:46:55,``Egg'' is one of the first things which come to mind when I hear ``round''. ,typical_of_property,egg,round,false
d5194932-b1e1-4f6f-b839-ba289d430566,67029,5c5bc756c2a9020001bf4cbb,2010-01-01 17:03:56,2010-01-01 16:46:55,I know that (a/an) tub can roll/be used for rolling as most or all other things similar to (a/an) tub roll. ,implied_category,tub,roll,false
57182797-7f65-407e-a094-035b34e3bc09,67031,5e820c95a7dfb990e185a7c8,2010-01-01 16:50:15,2010-01-01 16:46:56,I know that being round is necessary for many things (a/an) egg does or is used for. ,affording_activity,egg,round,false
3d064e85-8eca-492b-9a8d-77b873ca201b,67032,5e82522c7cf52897774abfe3,2010-01-01 16:50:14,2010-01-01 16:46:58,``Round'' is one for the first things which come to mind when I hear ``egg''.,typical_of_concept,egg,round,true
8301e790-2494-4311-943d-765c679f7f7e,67033,5d1fa8c8cde8e900013abed6,2010-01-01 16:48:56,2010-01-01 16:46:58,``Tub'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,tub,roll,false
08d21760-893e-4352-8c8f-19be09ead325,67035,5e86116068b86421a020e345,2010-01-01 16:49:54,2010-01-01 16:47:00,You can find (a/an) nozzle which can roll/be used for rolling. This is not what it usually does or is used for. ,afforded_unusual,nozzle,roll,true
413b6dbd-93e1-4a06-8cf1-24953cb21879,67034,5c5bc756c2a9020001bf4cbb,2010-01-01 16:45:27,2010-01-01 16:47:00,``Red'' is one for the first things which come to mind when I hear ``vanilla''.,typical_of_concept,vanilla,red,false
693a6508-71de-47df-91d3-c0ce6ee99586,67036,5e820c95a7dfb990e185a7c8,2010-01-01 16:41:46,2010-01-01 16:47:01,"I could say ``(a/an) nozzle rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,nozzle,roll,true
4ac87e43-db4b-4ad1-b587-c9c43197509f,67038,5d1fa8c8cde8e900013abed6,2010-01-01 16:42:46,2010-01-01 16:47:02,``Egg'' is one of the first things which come to mind when I hear ``round''. ,typical_of_property,egg,round,true
93ef92ec-05e3-40ed-b035-5ac69e66c8b2,67041,5e86116068b86421a020e345,2010-01-01 16:47:54,2010-01-01 16:47:04,"I could say ``(a/an) cucurbit is red"", but I would most certainly not mean it literally.",creative,cucurbit,red,true
693a6508-71de-47df-91d3-c0ce6ee99586,67042,5e82522c7cf52897774abfe3,2010-01-01 17:05:21,2010-01-01 16:47:05,"I could say ``(a/an) nozzle rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,nozzle,roll,false
8210f8a6-33b7-49a0-ab54-9c0ba31174ae,67043,5c5bc756c2a9020001bf4cbb,2010-01-01 16:47:40,2010-01-01 16:47:05,I know that being red is necessary for many things (a/an) cucurbit does or is used for. ,affording_activity,cucurbit,red,false
23061b53-2748-4686-b68f-c23429decd11,67044,5e820c95a7dfb990e185a7c8,2010-01-01 16:47:41,2010-01-01 16:47:06,``Red'' is one for the first things which come to mind when I hear ``corncob''.,typical_of_concept,corncob,red,false
914df763-b012-4b5a-a974-abb2c6d3fba9,67047,5e86116068b86421a020e345,2010-01-01 16:46:51,2010-01-01 16:47:06,I think it is impossible for (a/an) egg to be round.,impossible,egg,round,false
b1bb156a-eb75-4ef1-a2d3-6e6407d04c7f,67046,5b4a24699c57d40001e26754,2010-01-01 16:49:17,2010-01-01 16:47:06,I know that all or most tub(s) roll regularly or are used for rolling regularly. ,afforded_usual,tub,roll,true
caffae1d-93f5-4be3-a94d-0aa9ead026ee,67049,5d1fa8c8cde8e900013abed6,2010-01-01 16:46:29,2010-01-01 16:47:07,You can find (a/an) tub which can roll/be used for rolling. This is not what it usually does or is used for. ,afforded_unusual,tub,roll,true
29bbb966-ee38-4e27-8b8d-fe3d73d0590a,67050,5e820c95a7dfb990e185a7c8,2010-01-01 16:42:17,2010-01-01 16:47:09,``Vanilla'' is one of the first things which come to mind when I hear ``red''. ,typical_of_property,vanilla,red,false
7902b9d0-8a29-4a7a-a240-e34e0a1cdb81,67056,5e86116068b86421a020e345,2010-01-01 16:45:51,2010-01-01 16:47:12,I know that (a/an) egg is round as most or all other things similar to (a/an) egg are round. ,implied_category,egg,round,false
3d064e85-8eca-492b-9a8d-77b873ca201b,67053,5e820c95a7dfb990e185a7c8,2010-01-01 16:48:15,2010-01-01 16:47:12,``Round'' is one for the first things which come to mind when I hear ``egg''.,typical_of_concept,egg,round,false
413b6dbd-93e1-4a06-8cf1-24953cb21879,67052,5b4a24699c57d40001e26754,2010-01-01 17:02:51,2010-01-01 16:47:12,``Red'' is one for the first things which come to mind when I hear ``vanilla''.,typical_of_concept,vanilla,red,false
caffae1d-93f5-4be3-a94d-0aa9ead026ee,67054,5e82522c7cf52897774abfe3,2010-01-01 16:48:10,2010-01-01 16:47:12,You can find (a/an) tub which can roll/be used for rolling. This is not what it usually does or is used for. ,afforded_unusual,tub,roll,false
abbcc30c-e97f-4f9b-ba6b-8a7b0582ec71,67058,5e86116068b86421a020e345,2010-01-01 16:53:46,2010-01-01 16:47:15,``Red'' is one for the first things which come to mind when I hear ``cucurbit''.,typical_of_concept,cucurbit,red,false
d5194932-b1e1-4f6f-b839-ba289d430566,67059,5d1fa8c8cde8e900013abed6,2010-01-01 16:46:21,2010-01-01 16:47:16,I know that (a/an) tub can roll/be used for rolling as most or all other things similar to (a/an) tub roll. ,implied_category,tub,roll,false
a50cbab5-e499-4398-ace4-f6743c81edcd,67060,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:46:05,2010-01-01 16:47:17,I know that all or most nozzle(s) roll regularly or are used for rolling regularly. ,afforded_usual,nozzle,roll,true
40eb7836-f92a-4e9b-8c5f-b92190eca244,67064,5e82522c7cf52897774abfe3,2010-01-01 16:47:29,2010-01-01 16:47:19,"Usually, (a/an) paint cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) paint can roll.",unusual,paint,roll,false
693a6508-71de-47df-91d3-c0ce6ee99586,67068,5e86116068b86421a020e345,2010-01-01 16:40:22,2010-01-01 16:47:20,"I could say ``(a/an) nozzle rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,nozzle,roll,false
d832396b-eff7-49d1-9f7a-714a95e45114,67066,5e820c95a7dfb990e185a7c8,2010-01-01 16:48:10,2010-01-01 16:47:20,"I think there is a paint  which can roll/be used for rolling, but this is rare or uncommon.",rare,paint,roll,false
a992edd2-9dde-48a7-bc4a-e602530dd0bc,67069,5c5bc756c2a9020001bf4cbb,2010-01-01 16:45:51,2010-01-01 16:47:22,You can find (a/an) tub which can roll/be used for rolling. This distinguishes a certain type of tub from others. ,variability_limited,tub,roll,true
a6a3dfd0-f28d-47e8-b323-aa66c2935c38,67070,5e82522c7cf52897774abfe3,2010-01-01 17:09:59,2010-01-01 16:47:23,I think it is impossible for (a/an) corncob to be red.,impossible,corncob,red,false
e0814fde-dbbb-4140-928f-e2f7e3f8fb91,67071,5b4a24699c57d40001e26754,2010-01-01 16:44:22,2010-01-01 16:47:23,You can find (a/an) cucurbit which is red. Red is one of a few possible colors (a/an) cucurbit can have. There is only a limited range of possible colors.,variability_limited,cucurbit,red,false
a476bd25-556a-44eb-9f75-7d02d5c27220,67073,5e820c95a7dfb990e185a7c8,2010-01-01 16:48:20,2010-01-01 16:47:24,You can find (a/an) egg which is round. Round is one of many possible shapes (a/an) egg can have. The range of shapes is almost ulimited. ,variability_open,egg,round,false
cf666661-a46f-44d6-ad23-4674994932c4,67075,5e86116068b86421a020e345,2010-01-01 16:42:49,2010-01-01 16:47:24,I know that (a/an) paint can roll/be used for rolling as most or all other things similar to (a/an) paint roll. ,implied_category,paint,roll,false
6f3d0bdf-a289-4124-82c2-2d7d32e6b030,67077,5d1fa8c8cde8e900013abed6,2010-01-01 16:45:57,2010-01-01 16:47:25,"I could say ``(a/an) paint rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,paint,roll,false
b09b05bd-3942-48dd-8025-3f34449cf975,67079,5c5bc756c2a9020001bf4cbb,2010-01-01 16:42:58,2010-01-01 16:47:26,``Roll'' is one for the first things which come to mind when I hear ``paint''.,typical_of_concept,paint,roll,false
abbcc30c-e97f-4f9b-ba6b-8a7b0582ec71,67080,5b4a24699c57d40001e26754,2010-01-01 16:42:16,2010-01-01 16:47:27,``Red'' is one for the first things which come to mind when I hear ``cucurbit''.,typical_of_concept,cucurbit,red,false
864d035a-bf0d-486a-99e2-a33c17774531,67081,5e86116068b86421a020e345,2010-01-01 16:47:12,2010-01-01 16:47:29,"Usually, (a/an) vanilla is not red, but there could be a highly unusual situation in which (a/an) vanilla is red.",unusual,vanilla,red,false
e0814fde-dbbb-4140-928f-e2f7e3f8fb91,67083,5e82522c7cf52897774abfe3,2010-01-01 16:47:00,2010-01-01 16:47:29,You can find (a/an) cucurbit which is red. Red is one of a few possible colors (a/an) cucurbit can have. There is only a limited range of possible colors.,variability_limited,cucurbit,red,true
81cfacb1-6c78-426b-ae57-51bfdf4660d6,67082,5debbf853ccb8a2acc5bc1d6,2010-01-01 17:06:43,2010-01-01 16:47:29,You can find (a/an) paint which can roll/be used for rolling. This distinguishes a certain type of paint from others. ,variability_limited,paint,roll,false
6c782ebd-2326-4f65-9486-462a3ba136d9,67085,5e820c95a7dfb990e185a7c8,2010-01-01 16:48:21,2010-01-01 16:47:30,You can find (a/an) cucurbit which is red. Red is one of many possible colors (a/an) cucurbit can have. The range of colors is almost ulimited. ,variability_open,cucurbit,red,false
93ef92ec-05e3-40ed-b035-5ac69e66c8b2,67087,5b4a24699c57d40001e26754,2010-01-01 16:49:20,2010-01-01 16:47:31,"I could say ``(a/an) cucurbit is red"", but I would most certainly not mean it literally.",creative,cucurbit,red,false
6f3d0bdf-a289-4124-82c2-2d7d32e6b030,67088,5c5bc756c2a9020001bf4cbb,2010-01-01 16:45:14,2010-01-01 16:47:31,"I could say ``(a/an) paint rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,paint,roll,false
81cfacb1-6c78-426b-ae57-51bfdf4660d6,67089,5e86116068b86421a020e345,2010-01-01 16:47:38,2010-01-01 16:47:32,You can find (a/an) paint which can roll/be used for rolling. This distinguishes a certain type of paint from others. ,variability_limited,paint,roll,false
7a54b702-ac38-4e5e-9e2e-e559d7c8c746,67090,5e820c95a7dfb990e185a7c8,2010-01-01 16:41:15,2010-01-01 16:47:33,``Cucurbit'' is one of the first things which come to mind when I hear ``red''. ,typical_of_property,cucurbit,red,false
23061b53-2748-4686-b68f-c23429decd11,67092,5b4a24699c57d40001e26754,2010-01-01 16:39:56,2010-01-01 16:47:34,``Red'' is one for the first things which come to mind when I hear ``corncob''.,typical_of_concept,corncob,red,false
5b13ab99-284e-43f2-88dc-eaf573776a78,67094,5e82522c7cf52897774abfe3,2010-01-01 16:44:07,2010-01-01 16:47:35,"I could say ``(a/an) corncob is red"", but I would most certainly not mean it literally.",creative,corncob,red,false
4cbc8e57-6d8b-4449-a28c-e3edc4af4ee5,67093,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:49:31,2010-01-01 16:47:35,``Paint'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,paint,roll,false
293f1a44-5d92-4088-9fec-f41ba49c3be6,67096,5e820c95a7dfb990e185a7c8,2010-01-01 17:09:11,2010-01-01 16:47:37,"I could say ``(a/an) vanilla is red"", but I would most certainly not mean it literally.",creative,vanilla,red,true
ab9cf901-7e48-4c5d-bd48-4da0224dbdcf,67098,5c5bc756c2a9020001bf4cbb,2010-01-01 16:45:07,2010-01-01 16:47:38,You can find (a/an) corncob which is red. Red is one of a few possible colors (a/an) corncob can have. There is only a limited range of possible colors.,variability_limited,corncob,red,true
413b6dbd-93e1-4a06-8cf1-24953cb21879,67099,5e82522c7cf52897774abfe3,2010-01-01 16:52:22,2010-01-01 16:47:38,``Red'' is one for the first things which come to mind when I hear ``vanilla''.,typical_of_concept,vanilla,red,false
b09b05bd-3942-48dd-8025-3f34449cf975,67097,5b4a24699c57d40001e26754,2010-01-01 16:51:51,2010-01-01 16:47:38,``Roll'' is one for the first things which come to mind when I hear ``paint''.,typical_of_concept,paint,roll,true
57182797-7f65-407e-a094-035b34e3bc09,67100,5e86116068b86421a020e345,2010-01-01 16:51:49,2010-01-01 16:47:39,I know that being round is necessary for many things (a/an) egg does or is used for. ,affording_activity,egg,round,true
41bf1eb0-f186-4628-b4d4-398b2b481f6f,67102,5d1fa8c8cde8e900013abed6,2010-01-01 16:45:21,2010-01-01 16:47:40,I know that (a/an) vanilla is red as most or all other things similar to (a/an) vanilla are red. ,implied_category,vanilla,red,false
41bf1eb0-f186-4628-b4d4-398b2b481f6f,67105,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:41:30,2010-01-01 16:47:41,I know that (a/an) vanilla is red as most or all other things similar to (a/an) vanilla are red. ,implied_category,vanilla,red,false
6c782ebd-2326-4f65-9486-462a3ba136d9,67104,5b4a24699c57d40001e26754,2010-01-01 16:49:25,2010-01-01 16:47:41,You can find (a/an) cucurbit which is red. Red is one of many possible colors (a/an) cucurbit can have. The range of colors is almost ulimited. ,variability_open,cucurbit,red,false
914df763-b012-4b5a-a974-abb2c6d3fba9,67106,5e820c95a7dfb990e185a7c8,2010-01-01 16:45:46,2010-01-01 16:47:42,I think it is impossible for (a/an) egg to be round.,impossible,egg,round,true
4cbc8e57-6d8b-4449-a28c-e3edc4af4ee5,67108,5e86116068b86421a020e345,2010-01-01 17:03:49,2010-01-01 16:47:44,``Paint'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,paint,roll,false
be23ea60-651d-11ea-824c-acde48001122,67109,5c5bc756c2a9020001bf4cbb,2010-01-01 16:46:42,2010-01-01 16:47:45,"Usually, (a/an) nozzle cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) nozzle can roll.",unusual,nozzle,roll,true
d832396b-eff7-49d1-9f7a-714a95e45114,67113,5b4a24699c57d40001e26754,2010-01-01 16:52:16,2010-01-01 16:47:46,"I think there is a paint  which can roll/be used for rolling, but this is rare or uncommon.",rare,paint,roll,false
d832396b-eff7-49d1-9f7a-714a95e45114,67112,5d1fa8c8cde8e900013abed6,2010-01-01 16:45:34,2010-01-01 16:47:46,"I think there is a paint  which can roll/be used for rolling, but this is rare or uncommon.",rare,paint,roll,true
05671314-abf5-4dfb-a53c-245f6c160471,67115,5e86116068b86421a020e345,2010-01-01 16:41:03,2010-01-01 16:47:48,"I think (a/an) cucurbit can be red, but this is rare or uncommon",rare,cucurbit,red,true
f3569104-0518-4e6c-b2f6-1c32cf57d040,67117,5c5bc756c2a9020001bf4cbb,2010-01-01 16:50:10,2010-01-01 16:47:50,"Usually, (a/an) cucurbit is not red, but there could be a highly unusual situation in which (a/an) cucurbit is red.",unusual,cucurbit,red,false
8301e790-2494-4311-943d-765c679f7f7e,67119,5b4a24699c57d40001e26754,2010-01-01 16:39:23,2010-01-01 16:47:51,``Tub'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,tub,roll,true
1ee62da8-8144-49a4-a6be-0f8286ae79af,67121,5e86116068b86421a020e345,2010-01-01 16:45:55,2010-01-01 16:47:52,You can find (a/an) corncob which is red. Red is one of many possible colors (a/an) corncob can have. The range of colors is almost ulimited. ,variability_open,corncob,red,false
81cfacb1-6c78-426b-ae57-51bfdf4660d6,67122,5e820c95a7dfb990e185a7c8,2010-01-01 16:45:01,2010-01-01 16:47:52,You can find (a/an) paint which can roll/be used for rolling. This distinguishes a certain type of paint from others. ,variability_limited,paint,roll,true
57182797-7f65-407e-a094-035b34e3bc09,67124,5debbf853ccb8a2acc5bc1d6,2010-01-01 17:09:16,2010-01-01 16:47:53,I know that being round is necessary for many things (a/an) egg does or is used for. ,affording_activity,egg,round,false
40eb7836-f92a-4e9b-8c5f-b92190eca244,67123,5d1fa8c8cde8e900013abed6,2010-01-01 16:48:24,2010-01-01 16:47:53,"Usually, (a/an) paint cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) paint can roll.",unusual,paint,roll,false
41bf1eb0-f186-4628-b4d4-398b2b481f6f,67125,5c5bc756c2a9020001bf4cbb,2010-01-01 16:54:14,2010-01-01 16:47:54,I know that (a/an) vanilla is red as most or all other things similar to (a/an) vanilla are red. ,implied_category,vanilla,red,false
150002fa-c730-48f9-ab46-d414d4b0106f,67128,5b4a24699c57d40001e26754,2010-01-01 16:47:37,2010-01-01 16:47:56,"Usually, (a/an) tub cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) tub can roll.",unusual,tub,roll,false
8210f8a6-33b7-49a0-ab54-9c0ba31174ae,67130,5e820c95a7dfb990e185a7c8,2010-01-01 16:51:36,2010-01-01 16:47:58,I know that being red is necessary for many things (a/an) cucurbit does or is used for. ,affording_activity,cucurbit,red,false
bccc1e86-d1bd-489a-bb43-3f11c49f5059,67132,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:41:28,2010-01-01 16:47:59,I know that (a/an) nozzle can roll/be used for rolling as most or all other things similar to (a/an) nozzle roll. ,implied_category,nozzle,roll,true
ab9cf901-7e48-4c5d-bd48-4da0224dbdcf,67134,5d1fa8c8cde8e900013abed6,2010-01-01 16:41:53,2010-01-01 16:47:59,You can find (a/an) corncob which is red. Red is one of a few possible colors (a/an) corncob can have. There is only a limited range of possible colors.,variability_limited,corncob,red,true
9e2a4c98-1462-461f-bfcc-b8679a5c18f1,67133,5b4a24699c57d40001e26754,2010-01-01 16:46:42,2010-01-01 16:47:59,I know that being red is necessary for many things (a/an) corncob does or is used for. ,affording_activity,corncob,red,false
bccc1e86-d1bd-489a-bb43-3f11c49f5059,67138,5e82522c7cf52897774abfe3,2010-01-01 16:44:39,2010-01-01 16:48:01,I know that (a/an) nozzle can roll/be used for rolling as most or all other things similar to (a/an) nozzle roll. ,implied_category,nozzle,roll,false
caffae1d-93f5-4be3-a94d-0aa9ead026ee,67136,5c5bc756c2a9020001bf4cbb,2010-01-01 17:05:38,2010-01-01 16:48:01,You can find (a/an) tub which can roll/be used for rolling. This is not what it usually does or is used for. ,afforded_unusual,tub,roll,true
b09b05bd-3942-48dd-8025-3f34449cf975,67137,5e820c95a7dfb990e185a7c8,2010-01-01 16:49:20,2010-01-01 16:48:01,``Roll'' is one for the first things which come to mind when I hear ``paint''.,typical_of_concept,paint,roll,true
5b13ab99-284e-43f2-88dc-eaf573776a78,67142,5c5bc756c2a9020001bf4cbb,2010-01-01 16:49:04,2010-01-01 16:48:04,"I could say ``(a/an) corncob is red"", but I would most certainly not mean it literally.",creative,corncob,red,false
4cbc8e57-6d8b-4449-a28c-e3edc4af4ee5,67141,5b4a24699c57d40001e26754,2010-01-01 16:47:09,2010-01-01 16:48:04,``Paint'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,paint,roll,true
150002fa-c730-48f9-ab46-d414d4b0106f,67145,5d1fa8c8cde8e900013abed6,2010-01-01 16:51:52,2010-01-01 16:48:06,"Usually, (a/an) tub cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) tub can roll.",unusual,tub,roll,true
8210f8a6-33b7-49a0-ab54-9c0ba31174ae,67144,5e82522c7cf52897774abfe3,2010-01-01 16:49:42,2010-01-01 16:48:06,I know that being red is necessary for many things (a/an) cucurbit does or is used for. ,affording_activity,cucurbit,red,false
864d035a-bf0d-486a-99e2-a33c17774531,67150,5d1fa8c8cde8e900013abed6,2010-01-01 16:39:32,2010-01-01 16:48:10,"Usually, (a/an) vanilla is not red, but there could be a highly unusual situation in which (a/an) vanilla is red.",unusual,vanilla,red,true
e25c1558-534f-43fe-9264-e89e5e04ca5f,67149,5b4a24699c57d40001e26754,2010-01-01 16:42:56,2010-01-01 16:48:10,I know that being red is necessary for many things (a/an) vanilla does or is used for. ,affording_activity,vanilla,red,false
40eb7836-f92a-4e9b-8c5f-b92190eca244,67151,5c5bc756c2a9020001bf4cbb,2010-01-01 16:46:51,2010-01-01 16:48:12,"Usually, (a/an) paint cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) paint can roll.",unusual,paint,roll,false
2aa7e9b1-3f36-4206-bff4-764f54c5fcd6,67153,5b4a24699c57d40001e26754,2010-01-01 17:02:10,2010-01-01 16:48:13,"I think there is a tub  which can roll/be used for rolling, but this is rare or uncommon.",rare,tub,roll,false
b451bbf5-8a23-4933-84c2-ccb4a930849d,67155,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:48:30,2010-01-01 16:48:15,I know that (a/an) corncob is red as most or all other things similar to (a/an) corncob are red. ,implied_category,corncob,red,false
864d035a-bf0d-486a-99e2-a33c17774531,67156,5c5bc756c2a9020001bf4cbb,2010-01-01 16:53:36,2010-01-01 16:48:15,"Usually, (a/an) vanilla is not red, but there could be a highly unusual situation in which (a/an) vanilla is red.",unusual,vanilla,red,true
8210f8a6-33b7-49a0-ab54-9c0ba31174ae,67154,5d1fa8c8cde8e900013abed6,2010-01-01 16:52:03,2010-01-01 16:48:15,I know that being red is necessary for many things (a/an) cucurbit does or is used for. ,affording_activity,cucurbit,red,false
81cfacb1-6c78-426b-ae57-51bfdf4660d6,67158,5e82522c7cf52897774abfe3,2010-01-01 16:49:35,2010-01-01 16:48:16,You can find (a/an) paint which can roll/be used for rolling. This distinguishes a certain type of paint from others. ,variability_limited,paint,roll,true
